ocm54893798\	9781602583214	"00$aComprehensive composite materials /$ceditors-in-chief Anthony Kelly, Carl Zweben."
ocm54893798\	9781602586314	"00$aComprehensive composite materials /$ceditors-in-chief Anthony Kelly, Carl Zweben."
ocm54893798\	9780080429939	"00$aComprehensive composite materials /$ceditors-in-chief Anthony Kelly, Carl Zweben."
ocm54893798\	9780080437194	"00$aComprehensive composite materials /$ceditors-in-chief Anthony Kelly, Carl Zweben."
ocm54893798\	9780080437217	"00$aComprehensive composite materials /$ceditors-in-chief Anthony Kelly, Carl Zweben."
ocm54893798\	9780080437231	"00$aComprehensive composite materials /$ceditors-in-chief Anthony Kelly, Carl Zweben."
ocm54893798\	9780080437248	"00$aComprehensive composite materials /$ceditors-in-chief Anthony Kelly, Carl Zweben."
ocm54893798\	9780080437200	"00$aComprehensive composite materials /$ceditors-in-chief Anthony Kelly, Carl Zweben."
ocm54893798\	9780080437224	"00$aComprehensive composite materials /$ceditors-in-chief Anthony Kelly, Carl Zweben."
